date,AUSTRALIA,FRANCE,GERMANY,JAPAN,SWITZERLAND,UNITED KINGDOM
2004-03-31,0.018926846092886307,-0.019383273243147148,-0.03082232852294242,0.09771217564572576,-0.024027111275619628,-0.01515983919235564
2004-04-30,-0.012384108743639044,0.008388212463025457,0.027315327161579583,0.02875778729727707,0.030992312687502688,0.02165844814170903
2004-05-28,,,,,-0.021005169157309433,-0.015645686338375375
2004-05-31,0.007832499003761706,0.009501246163229116,-0.013985348342606563,-0.03773121925996925,,
2004-06-30,0.028365315430938454,0.025401594384630632,0.02804907436259385,0.047950645141355164,0.007995357045965656,0.010813370090758667
2004-07-30,0.005179345935848456,-0.01940939624721394,-0.03135326172344621,-0.043794414004293625,-0.018891647356298003,-0.017690455288125295
2004-08-31,0.01725808780211535,-0.00909577482049162,-0.02611271447361585,-0.007685594544429741,-0.015794288137479406,0.01280940302962763
2004-09-30,0.033289974752071405,0.01387055367548684,0.023710607038697873,-0.02183087557987351,0.0085523253400146,0.023172568724666887
2004-10-29,0.035785687356792995,0.017149358869158693,0.012883753568146084,-0.014260833029805742,-0.011206063986156534,0.011419451426897043
2004-11-30,0.04359926270016623,0.01562925665510395,0.040842554106750084,0.014685875284699446,0.020789501190324744,0.019732644207735905
2004-12-30,,,0.0281621779921859,0.049241784725660764,0.03945500338617702,
2004-12-31,0.023890654394663535,0.022623933934260543,,,,0.026202311893423258
2005-01-31,0.01761225881428019,0.030863176329053554,0.009609964362640055,0.0008334408216466027,0.025975073677942495,0.010243445221813419
2005-02-28,0.020670610083085572,0.03517752912118577,0.026192267582413775,0.027901422774897933,0.03626689620560586,0.022954717225061927
2005-03-31,-0.011296087364883856,0.008896950578598295,-0.0023741024713666015,0.013255302201170993,-0.0013740240493826938,-0.009869753327362174
2005-04-28,,,,-0.039376825082706235,,
2005-04-29,-0.03461382377067379,-0.02641230843819642,-0.028947365448026674,,-0.011908403685058078,-0.021210394196702342
2005-05-31,0.0250562320900789,0.05999896249404657,0.055149785297429976,0.014522496375567684,0.04204724911555524,0.03507972960476724
2005-06-30,0.043407386116604885,0.03318410631156965,0.0307947412567533,0.03294401565200844,0.023783485218817013,0.030665025220398157
2005-07-28,0.0027858574507193534,0.05198885009324328,0.06356336159303222,0.019095943430258222,,
2005-07-29,,,,,0.05743015356569048,0.03159586886739596
2005-08-30,0.016631447535493837,-0.014662888265347007,-0.007369354635480718,0.05527749777394386,,
2005-08-31,,,,,-0.006569199119496605,0.007820948082738921
2005-09-29,0.04869220268301988,0.043358932485273005,0.036532171324315854,0.12623762836806907,,
2005-09-30,,,,,0.06456707547818641,0.02995034163687793
2005-10-31,-0.03563930930937831,-0.03586203206557814,-0.022113750746711403,0.028272351413400454,0.007659926713879273,-0.023757517119091687
2005-11-30,0.03685396649264572,0.03288799395797648,0.042571506787890456,0.06641211215573217,0.05233923631867565,0.029659895581148454
2005-12-30,0.02683393408771928,0.03446737184676274,0.03913557754262009,0.08215450486471654,0.031741816190377525,0.04145915762152841
2006-01-31,0.0348201136984535,0.04704216676270423,0.05674829903508638,0.037062370935835975,0.03816161254056305,0.020338349465588768
2006-02-28,0.00852353680381146,0.015411616533138162,0.03455225502184023,-0.02911588390091069,0.024798803602457564,0.02155012217042196
2006-03-31,0.04246433304386876,0.04398273630775895,0.033252304214489214,0.051311264712406546,0.030169574827595413,0.035482923454204895
2006-04-28,0.027317639780937153,0.0035857834988803905,0.009905792057258278,-0.0055401087290120055,0.02085027420218799,0.008350165278998123
2006-05-31,-0.04279687202953142,-0.03663576813757319,-0.047236255925942494,-0.07693120184823077,-0.052970931734344195,-0.045602748097708035
2006-06-30,0.01777249660390301,0.013680009553921346,-0.004083640554003676,0.006558766382625647,8.138896911802362e-05,0.02054783627954726
2006-07-31,-0.012995506511758625,0.01179980986630591,0.005276687527065338,-0.011125716895543314,0.0328416321074988,0.01420688835468975
2006-08-31,0.03254999646033996,0.0340293847414701,0.029226181083418457,0.045364298387556845,0.0325735034114103,0.007819115017726697
2006-09-29,0.012605986178402584,0.018499836381814072,0.03313841701822717,-0.005540526467544993,0.04654792090350579,0.018004651214652334
2006-10-31,0.04570068656519566,0.023394891293871956,0.03809099408060157,0.009951640404473161,0.025683564230819855,0.029265888234698334
2006-11-30,0.023661249145550567,0.007221961343172989,0.00696368127906033,-0.004685433632874436,-0.0007731694991003346,-0.00195894333908353
2006-12-29,0.03764969214172953,0.04714207519548608,0.05021036681883051,0.05181057785653187,0.04874396997243513,0.0348383517717652
2007-01-31,0.018261612471858646,0.012225673563446504,0.035659506985711076,0.028292164059936065,0.044327681365960325,-0.0018213991840126953
2007-02-28,0.01642823481851985,-0.009099901719037962,-0.005607344535159764,0.019994903747333037,-0.03069808317898992,-0.0018908987193007043
2007-03-30,0.03422115017787686,0.03350687130804175,0.035120751092061475,-0.010960097154416593,0.03525987087897109,0.03185587872131079
2007-04-27,,,,-0.005898878320846901,,
2007-04-30,0.029377802748646875,0.04798889552355523,0.05483822575360198,,0.06268894529613966,0.023045751625863753
2007-05-31,0.028122797203161243,0.04425143614549265,0.052252370389141545,0.03164366185685319,0.01505783092218449,0.02530852110632087
2007-06-29,-0.00023058971404177342,0.006195492454476703,0.007604663224353825,0.01462617307343117,-0.020429346344593036,-0.011929380467618822
2007-07-31,-0.017473924879223945,-0.04491435100470553,-0.03709979629634841,-0.03463648558539234,-0.03229399465480298,-0.034979526162683516
2007-08-31,0.011794586263176976,-0.016963280252426993,-0.002947468515750562,-0.050903619077336204,-0.0040995750250028,-0.0025783964316533625
2007-09-28,0.05427951256849761,0.0038862652372715356,0.021841859195614877,0.013323378510578188,0.007026559327213522,0.01268679952654539
2007-10-31,0.031420836639170835,0.02913028532230122,0.027014920362417705,0.011202065302147846,0.02274641772010555,0.04314616052203424
2007-11-30,-0.03783754852586152,-0.028003821025113784,-0.023424966384130608,-0.05107008805852198,-0.036673632269448864,-0.043963831821210775
2007-12-28,,,0.01415572085508543,-0.02991366358733194,-0.022717389899472806,
2007-12-31,-0.02320483291319897,-0.01113729210726011,,,,-0.001225184671626911
2008-01-31,-0.12054596058284017,-0.13737119410772858,-0.1267812287963842,-0.08947293127820533,-0.10545076652373608,-0.08950718345436215
2008-02-29,-0.006565501678917229,-0.021123841938572196,-0.004600810556428803,-0.01109532739922292,-0.010877120932375584,0.004178670832524656
2008-03-31,-0.045279923525801125,-0.020783410761479937,-0.028174194013690923,-0.07107196643461222,-0.03520412801770478,-0.01894863324892937
2008-04-30,0.04420376141919502,0.06795374407481658,0.0514382580432009,0.10823558516614695,0.06907578356649013,0.05041700411297145
2008-05-30,0.023064093914090478,0.020211992189797745,0.020307449708240832,0.04002149956130241,0.012497659066561306,-0.007133155974472061
2008-06-30,-0.08160071783882128,-0.11484995500402928,-0.08476774134501053,-0.05866137555785955,-0.08728127811602271,-0.07663706864207942
2008-07-31,-0.05580109510868747,-0.021970995729589826,-0.00927396553211024,-0.01150371068998901,0.011489006153156733,-0.03699698037944532
2008-08-29,0.035003013697063046,0.023206047613550385,-0.0052661634941272295,-0.03336043775127884,0.025272714973209043,0.046384651688850975
2008-09-30,-0.08224314068522098,-0.0877061570645804,-0.08062151968088926,-0.11583992701078705,-0.08970166545732827,-0.1171038443331206
2008-10-31,-0.1435459537595365,-0.1296873091810028,-0.23338654717567486,-0.19563610980233148,-0.10871861089480017,-0.11742887290266668
2008-11-28,-0.06141282554908811,-0.05137021083430571,-0.045437677468891824,-0.02542306042872411,-0.054468661011083275,-0.022834544458514183
2008-12-30,,,0.0409058260672166,0.030828860842483374,-0.03702290584343526,
2008-12-31,0.0017036699117058962,-0.009476901713068253,,,,0.03387371263260874
2009-01-30,-0.052829788859839466,-0.06617506636019466,-0.09151417115014782,-0.0756364683601235,-0.044494201229556274,-0.057359569237980246
2009-02-27,-0.04931452040282991,-0.0915364458685134,-0.09653207166088507,-0.045226653841138886,-0.09656496731442654,-0.06339371137528171
2009-03-31,0.08253105654416881,0.034045010360458594,0.04029059999819884,0.029317939796809966,0.02337782563478874,0.018392818742250183
2009-04-30,0.05907690810299604,0.13433427670907427,0.15585122464738865,0.076684213608601,0.11702033659402633,0.09369440058273226
2009-05-29,0.017228464128614673,0.0489070122817552,0.04190740191442521,0.06968114959493754,0.03193652008009351,0.043282121393572126
2009-06-30,0.03914983081870771,-0.02939639177375819,-0.022997012523219174,0.038648760381809644,0.008514864240879216,-0.026278024832968927
2009-07-31,0.0739190129915901,0.0785766046301235,0.08467197348443656,0.023632172759302073,0.0846596701334481,0.08649753873244426
2009-08-28,,,,,,0.08106318873368545
2009-08-31,0.06865479281206599,0.07749623127751848,-0.0017502247851151065,0.01563347122736647,0.04804610864952452,
2009-09-30,0.06010315392162502,0.04939744154232795,0.0330127507580833,-0.04397594337241861,0.02832211799036366,0.041471168279231696
2009-10-30,-0.025108074495369115,-0.03884779629893098,-0.039591170156105915,-0.01925067455704421,-0.009597930867930815,-0.019755856535958016
2009-11-30,0.013236231553708233,0.010508154654422563,0.030265488567953414,-0.06131824522456353,-0.0018546818053828407,0.020652852716114056
2009-12-30,,,0.04684695952586626,0.08091366233799957,0.04017799366724395,
2009-12-31,0.03211786690477125,0.0553410847602549,,,,0.04149348283345655
2010-01-29,-0.05848744086182489,-0.03242880585455987,-0.04064771677157508,-0.007204441075076895,-0.01066599274547575,-0.03064273530861028
2010-02-26,0.013339193171353014,-0.010151977675283974,-0.00553008228779539,-0.007236768061635979,0.034928585092682374,0.03157640553056629
2010-03-31,0.05237324606904337,0.06770525920347614,0.08498598436729243,0.10386448852592811,0.04728667779126905,0.0651942281665645
2010-04-30,-0.015312956657135834,-0.021236590994668902,0.0034366704824544403,0.009523886620408373,-0.018894016373296796,-0.010039405216140218
2010-05-28,,,,,,-0.06258251971298079
2010-05-31,-0.08000519381286986,-0.05158641203671077,-0.02801067087402309,-0.1034095430553027,-0.03841919063674992,
2010-06-30,-0.03085266356813532,-0.014944762106081755,0.004293160242655469,-0.03660786854779108,-0.020186935098635228,-0.042654104459409425
2010-07-30,0.03951699899108818,0.057526813133747856,0.03192302166153538,0.007636046938015895,0.02647596316860601,0.07492855760001449
2010-08-31,-0.012800955911513201,-0.034113393682408844,-0.030120586461272025,-0.05060529287983917,-0.00755772656430076,-0.002619926353225388
2010-09-30,0.04589396337255347,0.06500625393575277,0.055081358571482664,0.0381715544903527,0.029601328169272856,0.06094250359603692
2010-10-29,0.01683940043098553,0.03821367721101532,0.0575660004540115,-0.023189365703203402,0.022272230954790806,0.0190729821889557
2010-11-30,-0.010737129193999273,-0.047891235572528834,0.00570571342399262,0.061107428681241416,-0.016660285105929207,-0.026247647913701044
2010-12-30,,,0.03980565473477127,0.044648532296460264,0.026799372907516217,
2010-12-31,0.03490972577190243,0.04964450056241443,,,,0.0678544148913256
2011-01-31,-0.0013641596824203184,0.03854698153433489,0.01685399543500221,0.013796062051763869,0.0008539179121099805,-0.004093968846526463
2011-02-28,0.01860566995616142,0.02620654878759132,0.0220212031370417,0.043870083936816795,0.026011132402664727,0.023496867794306375
2011-03-31,0.002720412668022698,-0.026708194548318853,-0.018762919397094735,-0.07163800859526548,-0.02250827128463795,-0.014382259111192064
2011-04-28,,,,-0.0159953730125173,,0.029845909468675158
2011-04-29,-0.01009109868755731,0.0335092123304368,0.0529236580595116,,0.03424267709363382,
2011-05-31,-0.024708626807096512,0.0031249673087132557,-0.019681786465070794,-0.012143576493257036,-0.003933715323698128,-0.004202526007124008
2011-06-30,-0.027307576996161598,-0.00346823316553424,0.007423273203400971,0.012896991662971757,-0.05618228250516277,-0.006564795966900405
2011-07-29,-0.03715019921421259,-0.05893315791084408,-0.03300345506746538,-0.008496913759689417,-0.07297889680507996,-0.021896975499623106
2011-08-31,-0.022866714762722506,-0.09668742482223258,-0.15841277168566037,-0.07642189544121858,-0.059930600312233295,-0.07040551316141774
2011-09-30,-0.06586612346665088,-0.0823478763496549,-0.05802548498686455,0.0005913342992673876,-0.012003260447840614,-0.044258040658722075
2011-10-31,0.0671380027057128,0.07176733287086035,0.09805303150769085,0.0016550488735598279,0.045024869684200164,0.07258274056999148
2011-11-30,-0.0368436479683375,-0.03639249282320478,-0.012056215432952211,-0.04539344528771139,-0.01923123808095295,-0.008139506497546356
2011-12-30,-0.019182246351009735,-0.004196425438238505,-0.025281930986966628,0.004427662792661824,0.0361430569775234,0.005047528680662827
2012-01-31,0.04851902856533874,0.052493072834614685,0.0883368647396865,0.032354696997320964,0.015393631979184641,0.02848224194249349
2012-02-29,0.021740653732721604,0.045231053479988015,0.054741390322375016,0.10130330603083038,0.035961516967468965,0.0432066925655854
2012-03-30,0.00934552423480628,-0.0030948425374418553,0.011546595400751092,0.03727154578470415,0.021972591238521577,-0.0047237744086241484
2012-04-27,,,,-0.05295813955125239,,
2012-04-30,0.007430830118302367,-0.04570764866063959,-0.01587602411478317,,-0.009389384993810035,-0.006885764030785113
2012-05-31,-0.0694367989718685,-0.04370276030508624,-0.06449551562785116,-0.10037912264931426,-0.034643317350008584,-0.06290920441050096
2012-06-29,0.0012235708557155611,0.055509759709943984,0.01473654920415568,0.06709897366514295,0.02640682525672111,0.04888956046527071
2012-07-31,0.0369224476324117,0.02410624258832761,0.048104962027290865,-0.038890745789666115,0.046312753171177,0.012562868387558046
2012-08-31,0.019200386316403195,0.033646391660974606,0.019688373415470695,-0.003202081021844161,-0.000755691532687619,0.016685202623603956
2012-09-28,0.01699821632062304,-0.005041995490270068,0.02568213781163342,0.01725167967880359,0.01899204304569646,0.011903417103191316
2012-10-31,0.02848062798511153,0.019803244462455072,0.016297367918956307,0.005250903288672282,0.015511449156590196,0.011371688328166596
2012-11-30,-0.0001464656054581681,0.037849683338733175,0.020691469580941035,0.049966827210762954,0.030233001896279976,0.02061067138985706
2012-12-28,,,0.021925372022819856,0.09535087643214668,0.001962968671611165,
2012-12-31,0.030884832240622107,0.018599614572742285,,,,0.010195926200167182
2013-01-31,0.04798518545118591,0.03038553225705032,0.02794119777719528,0.09959596570245877,0.07083240601312502,0.059680785846076945
2013-02-28,0.05009893375733254,0.006935462030022377,0.003184479389354067,0.039659707537689215,0.03275415425902273,0.026612232104139766
2013-03-28,-0.022278165563558994,0.00874631140183757,0.004504508634936899,,0.025871506485803386,0.012097492132086218
2013-03-29,,,,0.07725506031331908,,
2013-04-30,0.035707201780535325,0.0327259670593566,0.011755312929844997,0.12740772979156634,0.02197407457334588,0.007763069887407492
2013-05-31,-0.0489758711804712,0.04011919484588744,0.04956160365908224,-0.02546934060030981,0.004811821865097765,0.025284392461186966
2013-06-28,-0.025812890046556625,-0.04587059466598542,-0.03848189211427233,-0.002348015960546568,-0.03244910067645135,-0.04738437277712226
2013-07-31,0.053262139288457355,0.06972516724265332,0.03816784965336373,-6.128257629511857e-05,0.02884456676749958,0.06572965144384568
2013-08-30,0.02358570887119693,-0.01184502966416856,-0.011238642305211544,-0.022632690938660716,-0.009120430319581874,-0.02246533970014608
2013-09-30,0.021549297725306893,0.05919505505755063,0.05219925944365378,0.08785046056079182,0.032466340934587556,0.011308045748079198
2013-10-31,0.03844592681152892,0.03530611334090694,0.051316188221652626,-0.00148848918656308,0.027113085470622078,0.02653406056527019
2013-11-29,-0.01700378858071605,0.0034451507277913906,0.03537934650686958,0.052978625534202406,0.004858975286366363,-0.007844138217145913
2013-12-30,,,0.011825587467177101,0.036909832771543805,-0.0014160451511234795,
2013-12-31,0.005679351132813815,0.0037485380725788,,,,0.017562507837056707
2014-01-31,-0.030198355834166746,-0.01923202761705267,-0.020964318116570402,-0.05608667583886884,0.0017624524445118972,-0.03082507623845443
2014-02-28,0.04728266168483852,0.06161788248477018,0.03862005172834282,-0.006467226610419874,0.034249108812483664,0.0482868760904418
2014-03-31,0.0020356036406876665,0.004750107001218029,-0.012194159418659867,0.0013623869178280845,0.00585824246380362,-0.02980878174656998
2014-04-30,0.011805987349563729,0.020965344754194426,0.0020350118891592217,-0.03189676112041995,0.019163349589908618,0.013176068934728224
2014-05-30,0.004342715094222793,0.022923194812965786,0.03422115551702021,0.0337626727914484,0.025614654122423808,0.01699909687426504
2014-06-30,-0.017252234197652427,-0.01756621317158613,-0.007743716826433711,0.051168340016072844,-0.014300083335486269,-0.019956550203587442
2014-07-31,0.0423967110319412,-0.03319157441688558,-0.04074530056528625,0.021937068776658908,-0.0239038038928141,-0.010185321768658162
2014-08-29,0.005472203711801682,0.01992932491343924,0.005104569081124,-0.008169039718306959,0.03080578097947506,0.018393105835372014
2014-09-30,-0.05307476152176904,0.000103082267227661,-0.003029641679699102,0.04233621911459173,0.007967205692268164,-0.02555001183611505
2014-10-31,0.03836361568550495,-0.029233790758743328,-0.018335138328107847,0.004850841745308587,-0.0014887636794836956,-0.0069702578793381376
2014-11-28,-0.03438455149854214,0.0432875865155955,0.06150757384023886,0.05909423266413194,0.0369906507665283,0.027478634546926117
2014-12-30,,,-0.010937751721773359,0.0010898265668801699,-0.009042717828811941,
2014-12-31,0.015695492110784803,-0.008698697058203364,,,,-0.01636259360769854
2015-01-30,0.029068920688634092,0.07081286256160246,0.07927998177985862,0.00793388494802827,-0.06234001929315469,0.02432791740643725
2015-02-27,0.06246066147500928,0.06872218414999887,0.06259018699564012,0.07326490695540189,0.08438017987237822,0.031104958773153335
2015-03-31,-0.0007057441553945942,0.014231827881591164,0.04291115856955896,0.022116000483546783,0.019267337990388822,-0.01949368767270776
2015-04-30,-0.016543811820648124,0.010752977344662185,-0.03297841101952648,0.028920109124615623,0.00850679899807616,0.0282471739629242
2015-05-29,0.003233864424472266,0.008889188279555649,0.001912590176353035,0.048849630466173855,0.017140540843762042,0.0062618850296536355
2015-06-30,-0.05175384681927264,-0.040391993304248586,-0.034986669930945014,-0.021181339780787845,-0.04674834742463785,-0.051774094805409066
2015-07-31,0.040199586418010025,0.058164090401295665,0.03399289616850165,0.02096071309484482,0.06838045302078632,0.02181614214346861
2015-08-28,,,,,,-0.055780014761932284
2015-08-31,-0.07241276602765234,-0.07822948474770786,-0.07645103660655117,-0.07174627104030451,-0.05567363361610522,
2015-09-30,-0.028488326116152707,-0.03709424205240852,-0.04625534153874933,-0.07140695396710628,-0.03073458597303902,-0.01892863470733641
2015-10-30,0.04312379719462123,0.08603055875069066,0.10730129622869655,0.09983725481926409,0.050773283138530134,0.040608026329168156
2015-11-30,-0.007123450799493503,0.010084095947958782,0.03777169944221648,0.018004978590578924,0.006416651826354092,0.005927457322304486
2015-12-30,,-0.04139377133950195,-0.04189368899858448,-0.01758478061704072,-0.01592323689169617,
2015-12-31,0.027109847699686718,,,,,-0.01265559260884741
2016-01-29,-0.05250421148476747,-0.03892854625903508,-0.07589597621554178,-0.06442472607471661,-0.044537153975411914,-0.02936741339915827
2016-02-29,-0.022374010365733943,-0.015101288411004332,-0.023828745980660093,-0.08524793380863438,-0.033876337517665944,0.00027797782994964937
2016-03-31,0.04584889840029027,0.012310590186981885,0.044553539373056616,0.048595303734992434,0.0024237174960239916,0.012783246791438163
2016-04-28,,,,-0.0059192183801033416,,
2016-04-29,0.029704212840083954,0.01563270541030004,0.004073633412526423,,0.026521143841269912,0.006874548595561247
2016-05-31,0.028752609129124362,0.029374867581157926,0.023743790861383007,0.028988014440402776,0.030548823207116493,0.008756337582924378
2016-06-30,-0.022852758558735253,-0.050911648037678336,-0.05234148873190281,-0.08949075387366967,-0.016581702288820832,0.009643638950443734
2016-07-29,0.06234696335643575,0.04583354812149221,0.06256853330058454,0.05792641340961746,0.025028266657788345,0.03689149258483415
2016-08-31,-0.014377133803601727,0.004343472438643081,0.018530816519663373,0.00017560557277418454,0.01551431118018809,0.021271210606256696
2016-09-30,0.0032259934882232777,0.004075933881004357,0.0006812563965582497,0.0064507643236999535,-0.0010601914558066028,0.009318308735892344
2016-10-31,-0.021455248526317194,0.015371648224810963,0.005078689043143125,0.05195743922175988,-0.02813179926593412,-3.544229510943353e-05
2016-11-30,0.023099841913116537,0.008544590391789342,-0.006545935830693517,0.04987974586992361,0.014024014231634019,-0.023727356855750004
2016-12-30,0.03868623124537873,0.061075650871685094,0.06844189975852888,0.03926658496543989,0.039283798653646285,0.050362064074532364
2017-01-31,-0.008541617739221019,-0.011036427642027169,0.01175776887398361,0.0017114774719670933,0.012085776169377338,-0.0013315645901057493
2017-02-28,0.022035281582497124,0.01747232085752315,0.025991724123512805,0.010165200737605185,0.031203715297837276,0.03314981888019786
2017-03-31,0.03136653175812265,0.0569953101025944,0.035843141514750654,-0.003300828931329325,0.029712541897806033,0.013573685795061019
2017-04-28,0.005693403286169629,0.04083078474957791,0.015801110799944063,0.012141628552519323,0.03914303801614949,0.0019645363211178157
2017-05-31,-0.02873462338144761,0.034789685595896236,0.023131869374706238,0.024832585612124203,0.025481740893086968,0.045653359414973727
2017-06-30,0.0009588452370343781,-0.0194395012197639,-0.022213995592910818,0.02773911842865817,0.005715189020437439,-0.028259005701857576
2017-07-31,0.0035769354425569944,-0.006174285823548065,-0.00240132520166636,0.004940392379781833,0.01794779563943849,0.010685686675384387
2017-08-31,0.005920050812686428,0.006988996715814877,0.0007520431944908479,0.001597880320139744,-0.012393832004826466,0.014252053911013585
2017-09-29,-0.00018485842578486178,0.04593028339131022,0.06011500267763492,0.042024581440548436,0.03150667233410909,-0.002868305421821704
2017-10-30,,,0.029398049770121726,,0.02086244905781154,
2017-10-31,0.0388513179290354,0.028990389894684943,,0.05249463691089562,,0.016291492238697858
2017-11-30,0.019280128810011732,-0.014170050436081771,-0.009939931989874196,0.01845682514302749,0.001008005280270452,-0.01825268337287156
2017-12-29,0.01874376078786799,-0.0019481997200021528,0.0009065022295069447,0.015340994513654893,0.007809675175810327,0.0452175428108641
2018-01-31,-0.003359168228553533,0.031312082225109394,0.02284734398959909,0.013563719541643149,0.010847956471320308,-0.019031725472721805
2018-02-28,-0.0011060982280106657,-0.028045961145502174,-0.0432330047648225,-0.034294954674848555,-0.04242219524451829,-0.0285549637491328
2018-03-29,-0.035866649554747054,-0.011164928100973581,-0.020862823240782813,,-0.010265084081148679,-0.017885452631244192
2018-03-30,,,,-0.015702276774059998,,
2018-04-27,,,,0.03577915987072977,,
2018-04-30,0.033571667662190885,0.06400202790047183,0.03722807644523518,,0.03773974962402549,0.05816992579211677
2018-05-31,0.014322893585944074,0.006141557852370361,0.004849374777202375,-0.014323609653623559,-0.03038607851138142,0.024975101591702797
2018-06-29,0.02906365302607372,-0.02080505684895606,-0.030019539350515934,-0.005321653937840232,0.025081432389954195,-0.0006691792210401504
2018-07-31,0.013634614571378934,0.026311287239073056,0.039258552834516514,0.012409488688455261,0.047909173938324945,0.014392296312005004
2018-08-31,0.019261536903896204,-0.0036181986229459895,-0.01781736459799277,-0.007583867804025646,-0.013333412138420542,-0.027573120240158122
2018-09-28,-0.011784450776207378,0.011973969999020673,-0.017139773044570927,0.055881777135444954,0.005742680313098214,0.006818128422529268
2018-10-31,-0.0644338166369749,-0.0678296794107881,-0.05883453511851533,-0.09037472226996779,-0.020649060476870762,-0.05199694862442428
2018-11-30,-0.021520718629130076,-0.016842091472197285,-0.019696058243957926,0.028578127301194245,-0.00545294606838076,-0.015373283217907874
2018-12-28,,,-0.031403623613189935,-0.0977655278838202,-0.043880724754584044,
2018-12-31,-0.004897226063054871,-0.014510588787578715,,,,-0.04136024744265221
2019-01-31,0.03772110593579203,0.055570090530531524,0.0628622521968466,0.049342196255154125,0.07272311499049233,0.0471819462964822
2019-02-27,0.054751266527215625,0.038882840360879856,,,,
2019-02-28,,,0.024033075237322454,0.02937853946257274,0.043408439949226496,0.028237055924217325
2019-03-29,0.001278297476231871,0.011816134526470568,0.004056943973303917,0.0029823592607420846,0.01668293358711903,0.030182744125489602
2019-04-26,,,,0.019699703758298437,,
2019-04-30,0.024167813989827813,0.05060502503325803,0.06850485008041052,,0.04600326967229362,0.025407643108565914
2019-05-31,0.019697405723395844,-0.04420297592282152,-0.04954643782318213,-0.05915686821724686,-0.018081631127224496,-0.02895183192445583
2019-06-28,0.03502388307520632,0.05819320359227298,0.048137610154520116,0.026740722726070865,0.033642111993261725,0.03265700646559466
2019-07-31,0.032292704032501396,0.0003804013570543052,-0.010623978561633107,0.012940453861942203,0.010827074734983122,0.02012244252125961
2019-08-30,-0.019133000255878718,-0.002683243928737089,-0.010278543475923607,-0.029049583918102195,-0.0003119636346012866,-0.03226711777547753
2019-09-30,0.022374825278928978,0.030569560417474717,0.03349562240767767,0.05920756486899936,0.010422242367853274,0.03291300495687244
2019-10-31,-0.004269299721032405,0.023729639367804922,0.04246931850328617,0.04997448819610839,0.007897654267380538,-0.009166595779221076
